customer_id,customer_fname,customer_lname,customer_email,customer_password,customer_segment_id,customer_address_id
395,Edward,Castro,XXXXXXXXX,XXXXXXXXX,3,16450
396,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,1,11798
397,Mary,Delgado,XXXXXXXXX,XXXXXXXXX,1,230
398,Teresa,Smith,XXXXXXXXX,XXXXXXXXX,2,14064
399,Mary,Perez,XXXXXXXXX,XXXXXXXXX,1,10386
400,Matthew,Vaughan,XXXXXXXXX,XXXXXXXXX,2,12040
401,Bobby,Smith,XXXXXXXXX,XXXXXXXXX,1,9588
402,Mary,Brooks,XXXXXXXXX,XXXXXXXXX,1,7470
403,Nancy,Fox,XXXXXXXXX,XXXXXXXXX,1,14710
404,Mary,Adkins,XXXXXXXXX,XXXXXXXXX,1,5033
405,Kathleen,Smith,XXXXXXXXX,XXXXXXXXX,2,11720
406,Grace,Patel,XXXXXXXXX,XXXXXXXXX,2,2700
407,Mary,Fischer,XXXXXXXXX,XXXXXXXXX,1,3670
408,Elizabeth,Raymond,XXXXXXXXX,XXXXXXXXX,1,12834
409,Kevin,Smith,XXXXXXXXX,XXXXXXXXX,1,11764
410,Jack,Moore,XXXXXXXXX,XXXXXXXXX,1,13593
411,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,1962
412,Cynthia,Crawford,XXXXXXXXX,XXXXXXXXX,3,7867
413,Mary,Gordon,XXXXXXXXX,XXXXXXXXX,2,9590
415,Mary,Allen,XXXXXXXXX,XXXXXXXXX,2,5498
416,Rachel,Dunn,XXXXXXXXX,XXXXXXXXX,1,5324
417,Teresa,Smith,XXXXXXXXX,XXXXXXXXX,2,1316
418,Mary,Jackson,XXXXXXXXX,XXXXXXXXX,1,1533
419,James,Smith,XXXXXXXXX,XXXXXXXXX,1,9504
420,Jose,Wright,XXXXXXXXX,XXXXXXXXX,1,8791
421,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,11744
422,Deborah,Moore,XXXXXXXXX,XXXXXXXXX,1,2833
423,Mary,Weber,XXXXXXXXX,XXXXXXXXX,1,4137
424,Stephen,Douglas,XXXXXXXXX,XXXXXXXXX,1,267
425,Mary,Sexton,XXXXXXXXX,XXXXXXXXX,1,12678
426,Susan,Smith,XXXXXXXXX,XXXXXXXXX,3,8807
427,Paul,Brown,XXXXXXXXX,XXXXXXXXX,2,15043
428,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,1,11192
429,Mary,Salazar,XXXXXXXXX,XXXXXXXXX,1,11834
430,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,4446
431,Michael,Vance,XXXXXXXXX,XXXXXXXXX,1,237
432,Bruce,Mcconnell,XXXXXXXXX,XXXXXXXXX,1,14127
433,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,9941
434,Michael,Torres,XXXXXXXXX,XXXXXXXXX,1,4297
435,Joan,Barr,XXXXXXXXX,XXXXXXXXX,1,3995
436,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,10439
437,Cynthia,Benjamin,XXXXXXXXX,XXXXXXXXX,1,3166
438,Diane,Smith,XXXXXXXXX,XXXXXXXXX,1,13268
439,Rose,Delgado,XXXXXXXXX,XXXXXXXXX,1,14029
440,Mary,Skinner,XXXXXXXXX,XXXXXXXXX,1,3516
441,Aaron,Riddle,XXXXXXXXX,XXXXXXXXX,3,3630
442,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,10825
443,Barbara,Robinson,XXXXXXXXX,XXXXXXXXX,2,13672
444,Walter,Lambert,XXXXXXXXX,XXXXXXXXX,2,3015
445,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,4336
446,Scott,Harris,XXXXXXXXX,XXXXXXXXX,2,3816
447,Mary,Nelson,XXXXXXXXX,XXXXXXXXX,1,10011
448,Hannah,Joseph,XXXXXXXXX,XXXXXXXXX,1,15407
449,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,6789
450,Kathryn,Carter,XXXXXXXXX,XXXXXXXXX,3,11396
451,Mary,Baldwin,XXXXXXXXX,XXXXXXXXX,1,16251
452,Carl,Smith,XXXXXXXXX,XXXXXXXXX,3,10321
453,Mary,Glenn,XXXXXXXXX,XXXXXXXXX,2,7815
454,Robert,Fitzpatrick,XXXXXXXXX,XXXXXXXXX,1,13915
455,Jeffrey,Smith,XXXXXXXXX,XXXXXXXXX,1,1447
456,Douglas,Turner,XXXXXXXXX,XXXXXXXXX,1,3985
457,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,15206
458,Charles,Spencer,XXXXXXXXX,XXXXXXXXX,1,14486
459,Sean,Smith,XXXXXXXXX,XXXXXXXXX,3,2335
460,Vincent,Willis,XXXXXXXXX,XXXXXXXXX,3,4675
461,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,715
462,Sean,Skinner,XXXXXXXXX,XXXXXXXXX,2,16157
463,Harry,Smith,XXXXXXXXX,XXXXXXXXX,2,12204
464,Mary,Mcintyre,XXXXXXXXX,XXXXXXXXX,1,476
465,Shawn,Smith,XXXXXXXXX,XXXXXXXXX,1,9336
466,Mary,Savage,XXXXXXXXX,XXXXXXXXX,2,10840
467,James,Smith,XXXXXXXXX,XXXXXXXXX,1,10027
468,Mary,Stone,XXXXXXXXX,XXXXXXXXX,1,7105
470,Mary,Cannon,XXXXXXXXX,XXXXXXXXX,1,16434
471,Helen,Smith,XXXXXXXXX,XXXXXXXXX,3,3082
472,Mary,Schultz,XXXXXXXXX,XXXXXXXXX,1,3606
473,Jason,Smith,XXXXXXXXX,XXXXXXXXX,2,9227
474,Mary,Patton,XXXXXXXXX,XXXXXXXXX,1,8559
475,Brittany,Gibbs,XXXXXXXXX,XXXXXXXXX,1,14963
476,Mary,Carey,XXXXXXXXX,XXXXXXXXX,2,8809
477,Dylan,Smith,XXXXXXXXX,XXXXXXXXX,2,5063
478,Mary,Porter,XXXXXXXXX,XXXXXXXXX,2,8087
479,Christopher,Curtis,XXXXXXXXX,XXXXXXXXX,1,3358
480,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,2393
481,Ann,Jackson,XXXXXXXXX,XXXXXXXXX,1,8211
482,Megan,Moreno,XXXXXXXXX,XXXXXXXXX,1,1137
483,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,11438
484,Shirley,Richardson,XXXXXXXXX,XXXXXXXXX,1,1750
485,Mary,George,XXXXXXXXX,XXXXXXXXX,1,538
486,John,Smith,XXXXXXXXX,XXXXXXXXX,3,16414
487,Kenneth,Brown,XXXXXXXXX,XXXXXXXXX,1,9710
488,Mary,Dougherty,XXXXXXXXX,XXXXXXXXX,1,9053
489,William,Smith,XXXXXXXXX,XXXXXXXXX,2,3287
490,Sandra,Brown,XXXXXXXXX,XXXXXXXXX,2,13315
491,Debra,Smith,XXXXXXXXX,XXXXXXXXX,3,14042
492,Mary,Mckinney,XXXXXXXXX,XXXXXXXXX,1,3542
493,Joseph,Smith,XXXXXXXXX,XXXXXXXXX,1,3877
494,Mary,Stanton,XXXXXXXXX,XXXXXXXXX,1,11428
495,Marilyn,Smith,XXXXXXXXX,XXXXXXXXX,2,11297
496,Mary,Allen,XXXXXXXXX,XXXXXXXXX,2,12961
497,Amanda,Odonnell,XXXXXXXXX,XXXXXXXXX,2,14345
498,Kyle,Smith,XXXXXXXXX,XXXXXXXXX,3,5107
499,Mary,York,XXXXXXXXX,XXXXXXXXX,3,10553
500,Nicholas,Smith,XXXXXXXXX,XXXXXXXXX,1,13356
501,Mary,Harvey,XXXXXXXXX,XXXXXXXXX,1,12710
502,Jennifer,May,XXXXXXXXX,XXXXXXXXX,3,7828
503,Rachel,Smith,XXXXXXXXX,XXXXXXXXX,1,15817
504,Cheryl,Livingston,XXXXXXXXX,XXXXXXXXX,1,15729
505,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,9886
506,Richard,Holloway,XXXXXXXXX,XXXXXXXXX,1,2226
507,Steven,Smith,XXXXXXXXX,XXXXXXXXX,1,9796
508,Ronald,Medina,XXXXXXXXX,XXXXXXXXX,1,5750
509,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,5901
510,Joseph,Holt,XXXXXXXXX,XXXXXXXXX,3,8331
511,Doris,Smith,XXXXXXXXX,XXXXXXXXX,1,15476
512,Mary,Harris,XXXXXXXXX,XXXXXXXXX,1,5579
513,Tyler,Smith,XXXXXXXXX,XXXXXXXXX,3,7312
514,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,2,1196
515,Helen,Poole,XXXXXXXXX,XXXXXXXXX,1,16291
516,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,1836
517,John,Russell,XXXXXXXXX,XXXXXXXXX,2,4105
518,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,2,11991
519,Hannah,Ruiz,XXXXXXXXX,XXXXXXXXX,3,3780
520,Mary,Reid,XXXXXXXXX,XXXXXXXXX,1,2311
521,James,Vaughn,XXXXXXXXX,XXXXXXXXX,3,10690
522,William,Smith,XXXXXXXXX,XXXXXXXXX,1,12062
523,Christopher,Johnson,XXXXXXXXX,XXXXXXXXX,1,12182
524,Catherine,Cox,XXXXXXXXX,XXXXXXXXX,2,2863
525,Mary,Munoz,XXXXXXXXX,XXXXXXXXX,1,13419
526,Kimberly,Barrett,XXXXXXXXX,XXXXXXXXX,3,12988
527,Mary,Gregory,XXXXXXXXX,XXXXXXXXX,2,1576
528,Susan,Smith,XXXXXXXXX,XXXXXXXXX,1,16229
529,Kathy,Jacobson,XXXXXXXXX,XXXXXXXXX,1,1630
530,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,15390
531,Paul,Burns,XXXXXXXXX,XXXXXXXXX,2,6373
532,Mark,Smith,XXXXXXXXX,XXXXXXXXX,2,14760
533,Olivia,Edwards,XXXXXXXXX,XXXXXXXXX,2,1015
534,Mary,Morris,XXXXXXXXX,XXXXXXXXX,3,7464
535,Patricia,Hunt,XXXXXXXXX,XXXXXXXXX,1,9437
536,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,1,12499
537,Mary,Cochran,XXXXXXXXX,XXXXXXXXX,3,7201
538,Joshua,Livingston,XXXXXXXXX,XXXXXXXXX,1,1664
539,Marilyn,Smith,XXXXXXXXX,XXXXXXXXX,3,13581
540,Mary,Tran,XXXXXXXXX,XXXXXXXXX,1,8974
541,Amanda,Davidson,XXXXXXXXX,XXXXXXXXX,2,13345
542,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,3577
543,Alice,Lucero,XXXXXXXXX,XXXXXXXXX,3,2420
544,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,14580
545,Joe,Andrade,XXXXXXXXX,XXXXXXXXX,1,15354
546,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,15236
547,Kathleen,Contreras,XXXXXXXXX,XXXXXXXXX,2,1453
548,Ryan,Horton,XXXXXXXXX,XXXXXXXXX,1,14756
549,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,3030
550,Betty,Chavez,XXXXXXXXX,XXXXXXXXX,3,4627
551,Doris,Weaver,XXXXXXXXX,XXXXXXXXX,1,5678
552,Mary,Harper,XXXXXXXXX,XXXXXXXXX,2,8045
553,Eugene,Smith,XXXXXXXXX,XXXXXXXXX,1,7160
554,Mary,Branch,XXXXXXXXX,XXXXXXXXX,1,15538
555,Mildred,Smith,XXXXXXXXX,XXXXXXXXX,1,10505
556,Nathan,Mcbride,XXXXXXXXX,XXXXXXXXX,2,10883
557,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,16503
558,Michael,Mclaughlin,XXXXXXXXX,XXXXXXXXX,1,7395
559,Paul,Melton,XXXXXXXXX,XXXXXXXXX,1,3503
560,Emma,Smith,XXXXXXXXX,XXXXXXXXX,1,11138
561,Ralph,Griffith,XXXXXXXXX,XXXXXXXXX,2,1991
562,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,363
563,Harry,Contreras,XXXXXXXXX,XXXXXXXXX,2,12780
564,Mary,Mccann,XXXXXXXXX,XXXXXXXXX,2,12214
565,Christian,Smith,XXXXXXXXX,XXXXXXXXX,3,14548
566,Mary,Mcmahon,XXXXXXXXX,XXXXXXXXX,1,6323
567,Donna,Smith,XXXXXXXXX,XXXXXXXXX,2,2483
568,Sean,Vaughn,XXXXXXXXX,XXXXXXXXX,1,14325
569,Mary,Frye,XXXXXXXXX,XXXXXXXXX,1,7186
570,Julia,Whitney,XXXXXXXXX,XXXXXXXXX,1,7723
571,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,13332
572,Bobby,Rowe,XXXXXXXXX,XXXXXXXXX,2,15691
573,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,2908
574,Randy,Bond,XXXXXXXXX,XXXXXXXXX,2,5767
575,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,6042
576,Arthur,Fisher,XXXXXXXXX,XXXXXXXXX,3,3849
577,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,10358
578,Dylan,Knapp,XXXXXXXXX,XXXXXXXXX,1,1151
579,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,13653
580,Kimberly,Lee,XXXXXXXXX,XXXXXXXXX,2,8918
581,Mary,Lara,XXXXXXXXX,XXXXXXXXX,1,4030
582,Kenneth,Smith,XXXXXXXXX,XXXXXXXXX,2,5017
583,Mary,Wright,XXXXXXXXX,XXXXXXXXX,1,16275
584,Tyler,Berger,XXXXXXXXX,XXXXXXXXX,1,5280
585,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,3786
586,Patricia,Jefferson,XXXXXXXXX,XXXXXXXXX,3,1246
587,Patrick,Smith,XXXXXXXXX,XXXXXXXXX,1,12673
588,Roy,Clark,XXXXXXXXX,XXXXXXXXX,1,4897
589,Mary,Reynolds,XXXXXXXXX,XXXXXXXXX,2,11302
590,Paul,Black,XXXXXXXXX,XXXXXXXXX,1,10160
591,Rose,Smith,XXXXXXXXX,XXXXXXXXX,1,9994
592,Mary,Huynh,XXXXXXXXX,XXXXXXXXX,2,11610
593,Juan,Ashley,XXXXXXXXX,XXXXXXXXX,1,12951
594,Mary,Cowan,XXXXXXXXX,XXXXXXXXX,3,12150
595,Brian,Smith,XXXXXXXXX,XXXXXXXXX,1,4072
596,Mary,Serrano,XXXXXXXXX,XXXXXXXXX,2,16026
597,Samantha,Smith,XXXXXXXXX,XXXXXXXXX,2,6246
598,Mary,Levy,XXXXXXXXX,XXXXXXXXX,1,3796
599,Doris,Smith,XXXXXXXXX,XXXXXXXXX,2,8779
601,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,3,4630
602,Rebecca,Huff,XXXXXXXXX,XXXXXXXXX,1,4754
603,Austin,Smith,XXXXXXXXX,XXXXXXXXX,2,12169
604,Mary,Chapman,XXXXXXXXX,XXXXXXXXX,1,12922
605,Donald,Lucero,XXXXXXXXX,XXXXXXXXX,3,6049
606,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,13603
607,Richard,Reed,XXXXXXXXX,XXXXXXXXX,1,1863
608,Carol,Smith,XXXXXXXXX,XXXXXXXXX,2,11022
609,Kevin,Cantu,XXXXXXXXX,XXXXXXXXX,1,9550
610,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,10782
611,Lisa,Cross,XXXXXXXXX,XXXXXXXXX,1,16342
612,Mary,Cochran,XXXXXXXXX,XXXXXXXXX,3,8578
613,Emma,Smith,XXXXXXXXX,XXXXXXXXX,1,3725
614,Jack,Benson,XXXXXXXXX,XXXXXXXXX,2,15064
615,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,5097
616,Nancy,Mcclure,XXXXXXXXX,XXXXXXXXX,2,10914
617,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,1,5774
618,Mary,Davis,XXXXXXXXX,XXXXXXXXX,2,15085
619,Matthew,Sutton,XXXXXXXXX,XXXXXXXXX,2,13025
620,Roger,Smith,XXXXXXXXX,XXXXXXXXX,1,10188
621,Mary,Shannon,XXXXXXXXX,XXXXXXXXX,2,2745
622,Karen,Davies,XXXXXXXXX,XXXXXXXXX,2,6467
623,Judith,Smith,XXXXXXXXX,XXXXXXXXX,3,4022
624,Mary,Ruiz,XXXXXXXXX,XXXXXXXXX,2,2764
625,Terry,Smith,XXXXXXXXX,XXXXXXXXX,2,2491
626,Mary,Weeks,XXXXXXXXX,XXXXXXXXX,2,14125
627,Robert,Smith,XXXXXXXXX,XXXXXXXXX,1,6969
628,Margaret,Olson,XXXXXXXXX,XXXXXXXXX,1,16349
629,Matthew,Huffman,XXXXXXXXX,XXXXXXXXX,2,16466
630,Jacob,Smith,XXXXXXXXX,XXXXXXXXX,1,11650
631,Mary,Colon,XXXXXXXXX,XXXXXXXXX,1,1736
632,George,Smith,XXXXXXXXX,XXXXXXXXX,3,2279
633,Mary,Campbell,XXXXXXXXX,XXXXXXXXX,3,5467
634,Jack,Edwards,XXXXXXXXX,XXXXXXXXX,3,8442
635,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,14034
636,Albert,Merritt,XXXXXXXXX,XXXXXXXXX,1,15249
637,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,16360
638,Michael,Johnson,XXXXXXXXX,XXXXXXXXX,1,5164
639,Elizabeth,Pittman,XXXXXXXXX,XXXXXXXXX,3,12118
640,Jean,Smith,XXXXXXXXX,XXXXXXXXX,2,16331
641,Mary,Hamilton,XXXXXXXXX,XXXXXXXXX,1,4524
642,Timothy,Vasquez,XXXXXXXXX,XXXXXXXXX,1,8110
643,Tammy,Boyd,XXXXXXXXX,XXXXXXXXX,1,15254
644,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,7301
645,Mary,Conner,XXXXXXXXX,XXXXXXXXX,1,13368
646,Tammy,Smith,XXXXXXXXX,XXXXXXXXX,1,14259
647,Mary,Rios,XXXXXXXXX,XXXXXXXXX,1,5843
648,Ashley,Buck,XXXXXXXXX,XXXXXXXXX,1,4275
649,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,10514
650,Austin,Sexton,XXXXXXXXX,XXXXXXXXX,3,6854
651,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,6940
652,Joseph,Thompson,XXXXXXXXX,XXXXXXXXX,1,9975
653,Jason,Haas,XXXXXXXXX,XXXXXXXXX,1,15456
654,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,2533
655,Joseph,Dougherty,XXXXXXXXX,XXXXXXXXX,2,3651
656,Julie,Smith,XXXXXXXXX,XXXXXXXXX,2,16406
657,Mary,Bowers,XXXXXXXXX,XXXXXXXXX,2,6234
658,Peter,Farley,XXXXXXXXX,XXXXXXXXX,1,14339
659,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,7249
660,Shirley,Baker,XXXXXXXXX,XXXXXXXXX,1,11662
661,Mary,Montgomery,XXXXXXXXX,XXXXXXXXX,3,12043
662,Michelle,Moss,XXXXXXXXX,XXXXXXXXX,3,6331
663,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,16285
664,Bobby,Jimenez,XXXXXXXXX,XXXXXXXXX,3,5230
665,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,1949
666,Amanda,Simpson,XXXXXXXXX,XXXXXXXXX,1,14229
667,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,14947
668,Phillip,Lewis,XXXXXXXXX,XXXXXXXXX,3,3512
669,Mary,Valentine,XXXXXXXXX,XXXXXXXXX,1,14848
670,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,16264
671,Anthony,Reyes,XXXXXXXXX,XXXXXXXXX,1,9755
672,Mary,Marsh,XXXXXXXXX,XXXXXXXXX,2,8748
673,James,Smith,XXXXXXXXX,XXXXXXXXX,2,9297
674,Jose,Reynolds,XXXXXXXXX,XXXXXXXXX,1,8074
675,Mary,Mata,XXXXXXXXX,XXXXXXXXX,3,4931
676,Robert,Smith,XXXXXXXXX,XXXXXXXXX,1,2322
677,Justin,Nguyen,XXXXXXXXX,XXXXXXXXX,2,4982
678,Cheryl,Massey,XXXXXXXXX,XXXXXXXXX,1,8962
679,Grace,Smith,XXXXXXXXX,XXXXXXXXX,2,6785
680,Brittany,Brooks,XXXXXXXXX,XXXXXXXXX,3,10413
681,Mary,Sutton,XXXXXXXXX,XXXXXXXXX,1,5642
682,Emma,Smith,XXXXXXXXX,XXXXXXXXX,2,829
683,Mary,Delgado,XXXXXXXXX,XXXXXXXXX,1,1763
684,Christopher,Terrell,XXXXXXXXX,XXXXXXXXX,2,1193
685,Crystal,Smith,XXXXXXXXX,XXXXXXXXX,3,2774
686,Mary,Myers,XXXXXXXXX,XXXXXXXXX,3,7355
687,Ronald,Harrison,XXXXXXXXX,XXXXXXXXX,1,13204
688,Kathy,Gross,XXXXXXXXX,XXXXXXXXX,1,2758
689,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,7877
690,Michael,Banks,XXXXXXXXX,XXXXXXXXX,3,14763
691,Mary,Terrell,XXXXXXXXX,XXXXXXXXX,1,4160
692,Ann,Smith,XXXXXXXXX,XXXXXXXXX,3,8184
693,Mary,King,XXXXXXXXX,XXXXXXXXX,2,22
694,Barbara,Marshall,XXXXXXXXX,XXXXXXXXX,1,3467
695,Sara,Smith,XXXXXXXXX,XXXXXXXXX,2,5799
696,Mary,Romero,XXXXXXXXX,XXXXXXXXX,1,6414
697,Harold,Pratt,XXXXXXXXX,XXXXXXXXX,1,6162
698,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,1698
699,Raymond,Richards,XXXXXXXXX,XXXXXXXXX,2,14617
700,Mary,Cummings,XXXXXXXXX,XXXXXXXXX,1,6177
701,Joseph,Coffey,XXXXXXXXX,XXXXXXXXX,3,7514
702,Cynthia,Smith,XXXXXXXXX,XXXXXXXXX,2,10149
703,Joan,Kelly,XXXXXXXXX,XXXXXXXXX,1,16382
704,Mary,Mccullough,XXXXXXXXX,XXXXXXXXX,1,16521
705,Timothy,Smith,XXXXXXXXX,XXXXXXXXX,1,16156
706,Olivia,Ramirez,XXXXXXXXX,XXXXXXXXX,1,4783
707,Shawn,Ortiz,XXXXXXXXX,XXXXXXXXX,1,9959
708,Mary,Rice,XXXXXXXXX,XXXXXXXXX,1,6358
709,Matthew,Klein,XXXXXXXXX,XXXXXXXXX,1,15649
710,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,6321
711,Barbara,Mccarthy,XXXXXXXXX,XXXXXXXXX,2,15521
712,Mary,Ayala,XXXXXXXXX,XXXXXXXXX,1,3618
713,James,Beasley,XXXXXXXXX,XXXXXXXXX,2,3164
714,Mark,Beltran,XXXXXXXXX,XXXXXXXXX,1,13300
715,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,3682
716,Louis,Bishop,XXXXXXXXX,XXXXXXXXX,3,7857
717,Mary,Camacho,XXXXXXXXX,XXXXXXXXX,2,7221
718,Alexander,Smith,XXXXXXXXX,XXXXXXXXX,1,2268
719,Mary,Hughes,XXXXXXXXX,XXXXXXXXX,1,3714
720,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,1,15287
721,Catherine,Thompson,XXXXXXXXX,XXXXXXXXX,2,2433
722,Diane,Schmitt,XXXXXXXXX,XXXXXXXXX,1,9357
723,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3,9752
724,Lawrence,Mclaughlin,XXXXXXXXX,XXXXXXXXX,3,11624
725,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,3219
726,Barbara,Myers,XXXXXXXXX,XXXXXXXXX,1,3893
727,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,16218
728,Anthony,Rosario,XXXXXXXXX,XXXXXXXXX,1,5649
729,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,1,5000
730,Mary,Drake,XXXXXXXXX,XXXXXXXXX,2,2564
731,Robert,Smith,XXXXXXXXX,XXXXXXXXX,3,133
732,David,Cobb,XXXXXXXXX,XXXXXXXXX,3,7862
733,Alice,Sellers,XXXXXXXXX,XXXXXXXXX,1,2315
734,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,9900
735,Charles,Ross,XXXXXXXXX,XXXXXXXXX,1,12593
736,Carol,Gill,XXXXXXXXX,XXXXXXXXX,1,13065
737,Lawrence,Smith,XXXXXXXXX,XXXXXXXXX,1,13033
738,Mary,Wood,XXXXXXXXX,XXXXXXXXX,3,4663
739,Daniel,Golden,XXXXXXXXX,XXXXXXXXX,3,10958
740,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,2,405
741,Johnny,Medina,XXXXXXXXX,XXXXXXXXX,2,12837
742,Mary,Park,XXXXXXXXX,XXXXXXXXX,2,12185
743,Cynthia,Smith,XXXXXXXXX,XXXXXXXXX,3,3061
744,Gary,Hodges,XXXXXXXXX,XXXXXXXXX,1,2339
745,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8145
746,Christopher,Bush,XXXXXXXXX,XXXXXXXXX,1,11316
747,Mary,Dyer,XXXXXXXXX,XXXXXXXXX,1,13550
748,Olivia,Smith,XXXXXXXXX,XXXXXXXXX,3,1278
749,Jesse,Matthews,XXXXXXXXX,XXXXXXXXX,1,8041
750,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,3011
751,Benjamin,Juarez,XXXXXXXXX,XXXXXXXXX,1,16097
752,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,12208
753,Sandra,Stafford,XXXXXXXXX,XXXXXXXXX,3,12089
754,Jacqueline,Smith,XXXXXXXXX,XXXXXXXXX,1,8035
755,Mary,Mayo,XXXXXXXXX,XXXXXXXXX,1,4220
756,Robert,Smith,XXXXXXXXX,XXXXXXXXX,2,4264
757,Jane,Smith,XXXXXXXXX,XXXXXXXXX,1,1486
758,Mary,Sanders,XXXXXXXXX,XXXXXXXXX,1,10097
759,Donna,Smith,XXXXXXXXX,XXXXXXXXX,1,4803
760,Emma,Rivas,XXXXXXXXX,XXXXXXXXX,1,8973
761,Sara,Rowland,XXXXXXXXX,XXXXXXXXX,1,3131
762,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,10755
763,Michael,Carpenter,XXXXXXXXX,XXXXXXXXX,1,4192
764,David,Smith,XXXXXXXXX,XXXXXXXXX,3,2194
765,Diane,Miller,XXXXXXXXX,XXXXXXXXX,3,7422
766,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8503
767,Christine,Horne,XXXXXXXXX,XXXXXXXXX,1,2840
768,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,8609
770,Mary,Dudley,XXXXXXXXX,XXXXXXXXX,2,5113
771,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,1,16529
772,Mary,Watson,XXXXXXXXX,XXXXXXXXX,2,1412
773,Dylan,Horton,XXXXXXXXX,XXXXXXXXX,1,16223
774,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2,3961
775,Donna,Bautista,XXXXXXXXX,XXXXXXXXX,1,15279
776,Keith,Smith,XXXXXXXXX,XXXXXXXXX,1,13047
777,Mary,Mullins,XXXXXXXXX,XXXXXXXXX,1,13070
778,John,Buckley,XXXXXXXXX,XXXXXXXXX,1,15747
779,Kenneth,Smith,XXXXXXXXX,XXXXXXXXX,2,3115
780,Heather,Brennan,XXXXXXXXX,XXXXXXXXX,3,7318
781,Samuel,Smith,XXXXXXXXX,XXXXXXXXX,1,15483
782,Mary,Joseph,XXXXXXXXX,XXXXXXXXX,1,12899
783,Cheryl,Kent,XXXXXXXXX,XXXXXXXXX,2,2418
784,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1,12870
785,Lauren,Gonzalez,XXXXXXXXX,XXXXXXXXX,1,13853
786,Mary,Green,XXXXXXXXX,XXXXXXXXX,2,9711
787,Amanda,Ochoa,XXXXXXXXX,XXXXXXXXX,2,5284
